,Unnamed: 0.1,Unnamed: 0,comment,sentimen
5315,5317,5317,im so happy you guys are happy my fav lets play will always be the crooked man love u ,positive
5316,5318,5318,the dad arc is the best arc in his entire yt history,positive
5317,5319,5319,when gaming video,neutral
5318,5320,5320,that baby so lucky that their real dad is pewdiepiefun and very obvious fact im jealous,positive
5319,5321,5321,your life is like heaven on earth dude you found the sweet spot like you found a loophole to the cons of fame theres nothing i couldve wanted more for you now you can have a child and not even worry about paparazzis and all its just lovely,positive
5320,5322,5322,fatherhood suits you ,neutral
5321,5323,5323,collab wjth bayashi tv,neutral
5322,5324,5324,we have to give the world government to bjorn he must lead us all one day lol,positive
5323,5325,5325,he really gave us a baby review  jk pewds love the vlogs,positive
5324,5326,5326,nice,positive
5325,5327,5327,400 best video pewds,positive
5326,5328,5328,bjorn said idk bout that train buddy,neutral
5327,5329,5329,is going to learn italian or swedish or japanese or english he kida look like u felx,neutral
5328,5330,5330,i cant believe that i remember watching your ib lets play,neutral
5329,5331,5331,its crazy how every shot looks so good really enjoy the vlogs thank you,positive
5330,5332,5332,pewds needs to go to thedentist it seem there is a huge cavity growing on the front teeth,positive
5331,5333,5333,this is just so wholesome ,neutral
5332,5334,5334,i cant stop smiling,neutral
5333,5335,5335,     ,neutral
5334,5336,5336,its gonna be so cute how bjorn will just watch this after ten years,positive
5335,5337,5337,felix has definitely embraced the dad look love seeing these,positive
5336,5338,5338,bjorn is so cuteeee,neutral
5337,5339,5339,im at a rough time in my life but watching pewds reminds me that there are happy kind people out there  i hope he and his family continue to thrive  that baby is so happy and loved,positive
5338,5340,5340,always watch these vlogs with a smile on my face im so happy for you three,positive
5339,5341,5341,im curious what should your babys mother tongue be,negative
5340,5342,5342,your son is very cute i am happy that you care about him move forward,positive
5341,5343,5343,the older felix gets he looks just like his father,positive
5342,5344,5344,bjorn is going to speak every language,neutral
5343,5345,5345,bjoooooooooorn,neutral
5344,5346,5346,ahhh so cute lolcherrish every second watching this is dangerous though lol my youngest is 3yrs old and its making that baby fever kick in a little dangerous xdbut so cute ,positive
5345,5347,5347,as a new father as well i am proud to have someone especially this special for me to be going through this journey with me,positive
5346,5348,5348,bjorn is the most beautiful baby ever,positive
5347,5349,5349,his smile is contagious ewe,positive
5348,5350,5350,was ib the one with save at save crow,neutral
5349,5351,5351,im curious if your family is not in japan with you then who is babysitting bjorn for you when you need some me time not meant to be judgemental and i will not be adding my opinion about what i think is best im literally just curious,positive
5350,5352,5352,its super cute hearing all the swedish sentences he still uses like lets take a walk to his dogs in swedish and having a book in swedish for bjrn to learn how to mane sounds,positive
5351,5353,5353,pewds dad lets play is going great love you guys,positive
5352,5354,5354,seeing the ib stuff was sick as an og fan,negative
5353,5355,5355,hi felix norwegian follower here same age as you ive been following your channel since the amnesia days but hardy ever commented i just want to say how proud i am of you youre such a sincere guy and never took advantage of your overwhelming fame i admire that and im proud to be your neighbor in spirit  i wish you and your family the very best  much love ,positive
5354,5356,5356,ya know maybe everything is going to be alright in the world,neutral
5355,5357,5357,this is so cute and sweet i hope you all the best,positive
5356,5358,5358,its such a new chapter for pewds seeing his face light up mid sentence and distracted by his babies smile is so wholesome i love how great of a dad he is and how amazing of a mom marzia is  ,positive
5357,5359,5359,your entire family is shining with happiness its precious to watch thank you for bringing us with you bjorns laugh and little sounds are adorable,positive
5358,5360,5360,felix and marzia has achieved everything in life so happy for them ,positive
5359,5361,5361,im having a daughter soon and this made me cry thinking about how im boutta have a child,neutral
5360,5362,5362,got so scared by the head south voice at 950,neutral
5361,5363,5363,how does it feel to completely annihilate an entire bloodline felix your ancestors would despise you,positive
5362,5364,5364,toddler faze is definitely the most fun,positive
5363,5365,5365,139 okay im far from even being bad at japanese but what does  motoranporin even mean as far as i know  toranporin means trampoline so why the leading  mo at the beginning is it a typo or im really curious id be honored to find a valid error in regards of my knowledge in japanese ,negative
5364,5366,5366,,neutral
5365,5367,5367,damn russian language is cringe,neutral
5366,5368,5368,pewds won in life,neutral
5367,5369,5369,this is wonderful you deserve this felix,positive
5368,5370,5370,that ending ,neutral
5369,5371,5371,cuuuute bebe,neutral
5370,5372,5372,cant watch these without getting a little tearyeyed so cool to see yall livin your best ,positive
5371,5373,5373,i like to imagine all the broll of felix and marzia walking is them just leaving bjrn to act as cameraman ,neutral
5372,5374,5374,he looks so smart,positive
5373,5375,5375,i started watching your videos from  it smells like your mama mia till now and wow it has been quite surreal,positive
5374,5376,5376,bro has over 100m bros ,neutral
5375,5377,5377,638 pewds whats happening in your hands,neutral
5376,5378,5378,kawaii bjorn,neutral
5377,5379,5379,as much as i go against jealousy this is truly the dream life for a man,positive
5378,5380,5380,this vlog makes me so happy for pewds i just wish ill be able to create so much financial freedom for my family when i will have a baby,positive
5379,5381,5381,the first ever bjorn brofist is gonne go down as one of youtube greatest moments,positive
5380,5382,5382,622 ,neutral
5381,5383,5383,look at this man living the best life what a joy,positive
5382,5384,5384,remember to speak other languages to bjorn so that way he can know them all,negative
5383,5385,5385,how often do you get stopped by fans in japan,neutral
5384,5386,5386,woah i thought jeffery dahmer died he looks like hes doing well and has a little dahmer baby,negative
5385,5387,5387,pewdiepie is living the life,neutral
5386,5388,5388,thank you pewdiepiethank you felix,neutral
5387,5389,5389,649 seeing him with crows feet is pretty surreal,positive
5388,5390,5390,i respect u so much u are a great youtubr and wonderful dad and i want u to see the religion of islam maybe u will see the right way to lifejust think abut it,positive
5389,5391,5391,you always think you are through the hardest bit and then they teach you other wise  kids are the best though its always up and down but so much fun and love i loved the first 34 years so much there is a quote if you have a child you will get used to the fact that you feel like your heart is not any longer inside you but with the kid always ,positive
5390,5392,5392,when bjrn grows up he will know swedishenglish and japanese but what will be the first,positive
5391,5393,5393,im a simple being i see bebe i click,neutral
5392,5394,5394,good vlog,positive
5393,5395,5395,hi,neutral
5394,5396,5396,fixarummet soundtrack,neutral
5395,5397,5397,i remember watching you when i was sooo young and wishing i could be in the stage of life you were in and now i have a two year old and i cant wait for you to be in this stage of life its so much fun and craziness i cant wait to see how fun bjorn get ms as he grows,positive
5396,5398,5398,443 adorable,positive
5397,5399,5399,,neutral
5398,5400,5400,my second son was born on the 19th of july so he is close to age with bjorn i love it  but yes the newborn stage is the best my first son is 4 and its hard x,positive
5399,5401,5401,bjorn is the prince,neutral
5400,5402,5402,,neutral
5401,5403,5403,this is just spreding so much happines to see you marzia and bjrn cant wait too see him start crawling and exploring things xd,positive
5402,5404,5404,marzia  pretty,positive
5403,5405,5405,watching this made me feel insanely happy,positive
5404,5406,5406,i hope bjorns first word is bro,positive
5405,5407,5407,pewdiepie,neutral
5406,5408,5408,i mis the old vids,positive
5407,5409,5409,bjorn is one happy baby,positive
5408,5410,5410,my favorite part when was bjorn started talking about the omnipreface of socrates and his works of art,positive
5409,5411,5411,hahahahows it going uncles my name is peeeewdiepiiie,neutral
5410,5412,5412,love it,positive
5411,5413,5413,159 omg the little frown he made was so sad ,negative
5412,5414,5414,pewdiepie changed so much,positive
5413,5415,5415,1208 bjorn is soooo cute it fills me with joy to see him smile pewds and marzia are really doing a great job being parents,positive
5414,5416,5416,im so glad you still making videos especially these with marzia and bjorn its really making me happy when i have a bad day i can just watch one of these videos and i feel like life is beautiful again ,positive
5415,5417,5417,i wonder what language bjorn is going to learn first swedish italian english or japanese,positive
5416,5418,5418,bjorn finna speak fluent american and ikea and anime and pasta  jelous asf,neutral
5417,5419,5419,bjorn is truly such a cute lil baby my gosh also part of me wishes his first words are bro fist but ,positive
5418,5420,5420,i cant wait till his kid reacts to the bridge video,neutral
5419,5421,5421,cool,positive
5420,5422,5422,2 years old is i found the most comical years 24 where theyre picking up so much language but the way it comes out is so funny getting some words mixed up  their own interpretations also the time when theyre most mischievous getting into everything and picking up speed it was all a joy raising children i loved it,positive
5421,5423,5423,i love seeing this dude living his best life,positive
5422,5424,5424,hes growing too fast ,positive
5423,5425,5425,bro hes such a gamer rasing bjorn became an rpg for him,neutral
5424,5426,5426,papa pewdz,neutral
5425,5427,5427,omg the ib throwback though i feel so old now ,positive
5426,5428,5428,are you learning russian ,neutral
5427,5429,5429,bro fist,neutral
5428,5430,5430,i watch it with subtitles its easier for me to understand english and every time there is a childs name it translates as beer or bayron almost every time something else,neutral
5429,5431,5431,dont press too hard onto his stomach,negative
5430,5432,5432,pewds got built in eyeliner,neutral
5431,5433,5433,i cant help but get teareyed cause i am so happy for them ,positive
5432,5434,5434,lil pewdz,neutral
5433,5435,5435,pew spoke russian,neutral
5434,5436,5436,his son looks just like him,neutral
5435,5437,5437,i want to know how bjrn will learn all the languges,neutral
5436,5438,5438,its easier once they sleep through the nightand then you get a whole new set of challenges every phase of life lol but at least you can sleep most of the time through thpse,positive
5437,5439,5439,329 bro marzia looks like a fairy ,neutral
5438,5440,5440,this kids learning english japanese italian and swedish,neutral
5439,5441,5441,im glad to hear russian speech in pewds video thank you very much and greetings from russia ,positive
5440,5442,5442,my daughter was born a few days before bjorn so its fun to see how much theyre both growing at the same time ,positive
5441,5443,5443,bjorn looks just like a mini felix so precious,positive
5442,5444,5444,one day bjorn is gonna grow up just like his dad ,neutral
5443,5445,5445,622 he doesnt know whether to learn english japanese or swedish or italian ,neutral
5444,5446,5446,nowadays i use pewdiepies videos as a escape from everything i just chill here and enjoy the vibes ,positive
5445,5447,5447,bjorns  so stinking cute,positive
5446,5448,5448,i like how pewdies channel slowly became from gaming channel to positive family channel with videos i can watch for always,negative
5447,5449,5449,pewdiepie went from a guy screaming at the top of his loung to a heartwarming dad who would care for his children,positive
5448,5450,5450,623  ,neutral
5449,5451,5451,something about these videos man just makes me so happy to see this dude live his life and genuinely be happy,positive
5450,5452,5452,1226 famous last words ,positive
5451,5453,5453,that at the end is the pooping face got three kids can verify,neutral
5452,5454,5454,bruh the last few seconds are bjorn poopin xd,negative
5453,5455,5455,this vlog warmed my heart toward future,neutral
5454,5456,5456,omygod ib that was how i first found your channel first gameplay ive ever seen and still one of my favorite games its like this is full circle thank you pewds for still being you,positive
5455,5457,5457,the guy at the skating place giving thumbs up hahah,neutral
5456,5458,5458,im so happy about how you guys are enjoying your life ,positive
5457,5459,5459,i am sooooo ready for a new generation of watching your family grow up started watching when i was 10 and now your a full on dad ots crazy to see how far youve come through the years cheers and happy parenting ,positive
5458,5460,5460,watching the human brain develop truly is an incredible experience,positive
5459,5461,5461,624 well that was unexpected  ,positive
5460,5462,5462,also once they hit 2 its gets harder by the day lmfao they start testing ur limits,negative
5461,5463,5463,we are so happy for you,positive
5462,5464,5464,im sorry pewd bjorn is my new fav and his update is my favourite update ,negative
5463,5465,5465,my tzesla,neutral
5464,5466,5466,he may have made some mistakes in the past but i really do think felix has grown and changed as person,negative
5465,5467,5467,love the video  is it difficult raising your new baby away from your family and parents ive always worried about raising a family away from my family but there are so many places id love to live,positive
5466,5468,5468,bro bjorn already looks like a viking he will be the next ruler of japan i bet,neutral
5467,5469,5469,head south,neutral
5468,5470,5470,bjrn supremacy,neutral
5469,5471,5471,i love the volgging,positive
5470,5472,5472,bjorn is going so confused when people ask him for a bro fist in the next 10 years ,negative
5471,5473,5473,i love wholesome pewdiepie i cant stop smiling during the whole 13 minutes,positive
5472,5474,5474,bro is gonna sing bitch lasagna by next month,neutral
5473,5475,5475,these videos let the world know the beauty of being a father and mother,neutral
5474,5476,5476,,neutral
5475,5477,5477,aaaa aaa so wholesomeeee my heart crack,neutral
5476,5478,5478,jeez i remember watching him and marzia do boxing wierd stuff online and always begging my mom to get the lootcrate sponsors now im in college and have a job with a 6 year old brother,positive
5477,5479,5479,i cant stop thinking what an epic minimalist bjrn will be one day,positive
5478,5480,5480,w,neutral
5479,5481,5481,i think its absolutely amazing that felix is trying to teach his child multiple languages it will set him up for success in the future,positive
5480,5482,5482,mom and dad ,neutral
5481,5483,5483,ib was what made sub to you eleven years ago it was sooo nostalgic to me seeing you talk about it its crazy to me that marzia doesnt know it it seems totally like her type of thingbjorns eyes are getting sooo much like yours felix i loved this vlog i wish your family the best,positive
5482,5484,5484,from the funniest unhinged youtuber to an amazing calm dad youre a legend and truly an inspiration pewds,positive
5483,5485,5485,god you can become the next movie maker,neutral
5484,5486,5486,what time was he bjorn,neutral
5485,5487,5487,you sir    you and your family give me hope  maybe thats sad but i guess what im trying to say is that you just seem like such a kind grateful and upbeat person and family  i wish nothing but success and happiness for you and yours  blessings,positive
5486,5488,5488,im so glad you guys are doing well bjorn is honestly so precious and he has two of the best parents a kid could have,positive
5487,5489,5489,marzia is doing a great job with these vlogs ,positive
5488,5490,5490,this two has the most successful timeline in terms of dating long term relationship starting a business together getting married and now finally having a kid i know theyre not aiming to be anyones role models but felix and marzia are what young couples nowadays can look up to it takes a lot of work to be each others equals and they didnt shy away from showing their audience that,positive
5489,5491,5491,bjorn  cos carinooo ,neutral
5490,5492,5492,pewdipie is officially a family youtube channel lol,positive
5491,5493,5493,when will he get to training for the survival island,neutral
5492,5494,5494,i genuinely enjoy watching these vlogs so much always relaxing,positive
5493,5495,5495,i love when marzia edits videos,positive
5494,5496,5496,bye,neutral
5495,5497,5497,he is so cute great vlog,positive
5496,5498,5498,damn that baby is hella cute,positive
5497,5499,5499,what a sweet chubby boy the baby fever is strong,positive
5498,5500,5500,thanks for keeping us around pewds,positive
5499,5501,5501,its so weird seeing this considering when he first started youtube he was a horror genre youtubernow here we are seeing him all grown up with a kidand we as fans grew up with himtimes have truly changedwonder what the kid will think when he realises his father is a famous youtuber when he grows up,positive
5500,5502,5502,he is your copy so cute,positive
5501,5503,5503,my sister said the same thing the newborn stage is not fun theres so much more fun when they get older,positive
5502,5504,5504,1245 pewdiepie describing the hit new game having a child just look how fun and interactive that gameplay is,positive
5503,5505,5505,ib is such a classic i remember playing it after looking up scariest games on google it was a good time,positive
5504,5506,5506,so cute ,positive
5505,5507,5507,ib brings back so many memories,positive
5506,5508,5508,im so happy for you were all here to ride through this amazing journey keep enjoying life ,positive
5507,5509,5509,i remember the game ib i was obsessed back around 2015 which was a bit late but still  happy to see ib coming back  such a good story,positive
5508,5510,5510,truly wishing nothing but the best for felix marzia and baby bjrn  seeing these vlogs and his fulfilled all of them are makes me extremely happy,positive
5509,5511,5511,if i ever have a child i want to be a dad just like pewds cherishing every moment,neutral
5510,5512,5512,babushka bjorn,neutral
5511,5513,5513,515 100 the frog is slippys relative,neutral
5512,5514,5514,bjorn has the opportunity to learn english italian swedish and japanese in his formative years hes gonna be a rizzler,neutral
5513,5515,5515,bjrnes magasin mste ni visa honom ,neutral
5514,5516,5516,,neutral
5515,5517,5517,these are my kinda videos hey broskies we are now the mature audience haha times flies im glad to still be here with all of you,positive
5516,5518,5518,beautiful,positive
5517,5519,5519,the baby made me cry,neutral
5518,5520,5520,thank you for your russian ,neutral
5519,5521,5521,felix ive been watching you for years and im positive youve used uuuuuugh in a sentence lol,positive
5520,5522,5522,he played baby simulator in a computer now baby simulator in real life,positive
5521,5523,5523,127i dont speak babythe swedish one,neutral
5522,5524,5524,watching you for so long makes me feel like ive experienced everything i dont even think i need to marry now,positive
5523,5525,5525,i really appreciate these videos or update vlogs its so beautiful to see how far both of you have come these videos honestly make me so happy for your family 3 you guys are doing great 3,positive
5524,5526,5526,this is cute af,positive
5525,5527,5527,we need pewds to make a parody of his happy wheels dad and son video i think they would be so funny and cute,positive
5526,5528,5528,this is so cool of you keep living your best life,positive
5527,5529,5529,he is wonderful ,positive
5528,5530,5530,bjorn patchnotes,neutral
5529,5531,5531,once you kid gets a little bit older please give them more privacy when it comes to social media,positive
5530,5532,5532,i love babies thayre so confused by everything its adorable,positive
5531,5533,5533,its so cute,positive
5532,5534,5534,felix is looking more like his dad every time i see him now,positive
5533,5535,5535,his little eyes are watching everything now my heart,negative
5534,5536,5536,bjrn is soo cute,positive
5535,5537,5537,bjorn ironside,neutral
5536,5538,5538,seeing him and marzia in japan with bjrn gives me so much hope for the future things can turn out great,positive
5537,5539,5539,lil bro is cute,positive
5538,5540,5540,teach him papa pewds daddy is somewhat harder to say as a baby,negative
5539,5541,5541,,neutral
5540,5542,5542,what a strange creature,negative
5541,5543,5543,i went to a trampoline park this summer i broke my ankle,neutral
5542,5544,5544,yooo    in russian got me confused a bit but its really cool ,negative
5543,5545,5545,pewds life is so wholesomeeeeee thanks for sharing ,positive
5544,5546,5546,i freaked out when i heard felix speak russian lol 624,positive
5545,5547,5547,im in texas and the weather here is still trying to kill me i wish it would just switch endless fuggin summer,negative
5546,5548,5548,pewdiepie do you realizing whats happening here you holding a baby you own a baby you are the father not our father but his father girls at school be like pls let me be your gf your father is a legend i wnt pewdiepie  to be my father in lawye i dont know what im talking ahout but have a nice day,positive
5547,5549,5549,i never could have kids n kinda just didnt want any part of life but its cool to see what coulda been i guess,positive
5548,5550,5550,bjrn is so cute,positive
5549,5551,5551,i wonder how many languages will bjrn speak haha his dad is swedish mom is italian they both speak english while all in japan,positive
5550,5552,5552,what an unexpected sentence in russian,positive
5551,5553,5553,cant wait for live action happy wheels,positive
5552,5554,5554,bjorn son of kjelberg sound so coool man happy for you,positive
5553,5555,5555,when he said aauuuu i really felt that,positive
5554,5556,5556,these vlogs are such a joy,positive
5555,5557,5557,bro that thing came out ur balls,neutral
5556,5558,5558,dont give the frog chlorinated water please bro,neutral
5557,5559,5559,952 head south,neutral
5558,5560,5560,333 were you guys watching love after divorce,positive
5559,5561,5561,bjorn is gonna speak englishjapaneseswedish and italianbadass,neutral
5560,5562,5562,its gonna get even better ,positive
5561,5563,5563,this is so cool,positive
5562,5564,5564,at the end how can bjrn have so how to put it like happy face of a more grown up person d like he doesnt look confused at all and the face tells like he is about to crack joke d for sure he is going to have a great personality,positive
5563,5565,5565,you two just doing a perfect jobbtw about the ages just wait until he hits 1 or 2 years old that were its gonna be fun,positive
5564,5566,5566,my day just got a little bit better after watching the vlog this genuinely felt like a really warm hug thank you so much,positive
5565,5567,5567,he is most active on youtube now befero one video in 14days or idk,positive
5566,5568,5568,ahahaha hearing russian language midvideo was so surprising and the pronunciation was onpoint great video0622     ,positive
5567,5569,5569,aw this is actually a very sweet moment,positive
5568,5570,5570,630 hes tingle from zelda lmao,positive
5569,5571,5571,im so happy for you guys,positive
5570,5572,5572,bjorn is gonna learn english swedish italian and japanese at a young age thats crazy,negative
5571,5573,5573,enjoy it while it lasts cause when they hit 2 to 5 it gets real at that point ,positive
5572,5574,5574,these vlogs make my day,neutral
5573,5575,5575,bros come a longgg way from crying at the walking dead big congrats,negative
5574,5576,5576,i will always stand by the fact that nothing is cuter than a childs laughunless its 3 oclock in the morningand you dont have kids,neutral
5575,5577,5577,men bjrn r ju det staste jag sett men hur fan ska han lra sig svenska italienska engelska och japanska ,neutral
5576,5578,5578,the rate at which babies neurons are firing in their brains to figure out things are the equivalency of geniuses and scientists of our modernday its kind of a moniker to say that babies are geniuses and scientists at the same time because everything they are doing they are conducting a scientific experiment and their little own baby brain at the same time firing off the same amount of neurons inside their brains theyll be the equivalency of a scientist trying to conduct a lifechanging problem for the world this is what spinoff series such as baby geniuses and things like will smith son saying that if everybody was a baby we would all be geniuses when he was like 14 thank you for coming toy ted tall,positive
5577,5579,5579,248 the guy on the right side is also a wellknown streamer from turkey called japonbu aka feridun,positive
5578,5580,5580,my mom is in okinawa visiting my cousin in the marines shes says its soo hot and muggy they are soaked with sweat in all their pictures,negative
5579,5581,5581,this is gold xd,neutral
5580,5582,5582,my daugther aurora say hi to newbjorn,neutral
5581,5583,5583,thank you for sharing such a beautiful family pewds you missed your calling as a figure skater ,positive
5582,5584,5584,poopoo bjorn,neutral
5583,5585,5585,omg ib i was a subscriber back then i remember that game its so crazy cause i was in high school watching you and now here we are both having babies,negative
5584,5586,5586,cant wait to see bjorn lift with his dad ,neutral
5585,5587,5587,pewdiepie baby bridge,neutral
5586,5588,5588,pewdiepew youtube fans i like all the little sissies in comment section,negative
5587,5589,5589,in future we see new pewdiepie bjorn who ply minecraft with his daddy,positive
5588,5590,5590,so wholesome,neutral
5589,5591,5591,1051 fabulous,positive
5590,5592,5592,this videos as you guys as parents makes me feel all warm and fuzzy i love it welcome to the cool parents club,positive
5591,5593,5593,head south,neutral
5592,5594,5594,this guy has had a huge journey since his amnesia days,positive
5593,5595,5595,bebe,neutral
5594,5596,5596,from watching the king of youtube scream at barrels and meeting his queen  to see him raising the prince is just mind bending felix and martzia will forever be family goals thank you for sharing your happiness with us felix,positive
5595,5597,5597,i bet if he told the people at the exhibition whi he was theyd let him in as a guest of honour ,neutral
5596,5598,5598,felix is one of the few who embrace growing up and i love him for it,positive
5597,5599,5599,felix reading him japanese and swedish books while speaking english and like jokingly introducing him in russian bjrn about to be a polyglot at age 5,neutral
5598,5600,5600,001 welcome to timed,positive
5599,5601,5601,genuinely cutest baby i have ever seen,positive
5600,5602,5602,who else remembers when felix played ib,neutral
5601,5603,5603,felix tournament to jeremy fragrance,neutral
5602,5604,5604,hows it going bros my name is papapie,neutral
5603,5605,5605,l i f e 3,neutral
5604,5606,5606,that go south alert scared the shit outta me lol thought i was being summoned to a secret government bunker or smth,positive
5605,5607,5607,i wish you guys all the happiness in this world,positive
5606,5608,5608,imagine being pewdiepies son lol omg he is gonna be followed around,positive
5607,5609,5609,aww papa pewds and baby bjorne its so sweet,positive
5608,5610,5610,bjorns little smile makes me want another kid,positive
5609,5611,5611,this kid is gonna speak english swedish italian and japanese,neutral
5610,5612,5612,thats a dad i have a present face if ive ever seen one at the end haha he is soo cute,positive
5611,5613,5613,please consider not putting your child in your videos really think it over felix  you know the internet better than anyone,positive
5612,5614,5614,seeing ib was a blast from the past  i think thats the lets play that i saw of pewds and here i am still subbed all this time later,negative
5613,5615,5615,im just realizing that bjorn is japanese even if the japanese people do not accept that so i assume he will speak japanese and english,neutral
5614,5616,5616,just heartwarming ,neutral
5615,5617,5617,epic ,positive
5616,5618,5618,bjrns gonna look back at this and hear his dad talk about his personality evolving hes gonna love this,positive
5617,5619,5619,i can definitely tell that having a baby has changed felix in such a good way fatherhood looks so good on him he already seems softer calmer and much happierwhich is wild because he already seemed that way ever since moving to japan but its almost like he moves different now that he has a child i suppose thats what people mean when they say becoming a parent changes everything for them its interesting to see it happening in real time,positive
5618,5620,5620,i absolutely love seeing bjorn and all the short shots which mean youre focusing on each other and not the camera,positive
5619,5621,5621,i lost my baby around the time that marzia was pregnant too but im still happy for them everything i see them with their new baby i guess its kind of a weird healing to see happy babies with happy parents,positive
5620,5622,5622,pewds i love you but please stop making sharenting thing,positive
5621,5623,5623,i love those chill videos ,positive
5622,5624,5624,im not crying you are,positive
5623,5625,5625,he gonna know 4 languages ,neutral
5624,5626,5626,kid falling in background at 1105,neutral
5625,5627,5627,pewds reviews bb simulator,neutral
5626,5628,5628,omg i cant stop smiling while watching this video 3,neutral
5627,5629,5629,bjrn dont watch the bridge pubg video,neutral
5628,5630,5630,that is not a real baby fake baby ,negative
5629,5631,5631,its crazy how felix was mostly playing minecraft like 13 years ago and now he is a father,negative
5630,5632,5632,bro seeing pewds play with his son makes me so happy ,positive
5631,5633,5633,133 ,neutral
5632,5634,5634,my favorite vlogs on youtube are marzia edited i love this little family so much and have loved watching them grow throughout the years ,positive
5633,5635,5635,hey is bjorns name in japanese be like byon cuz thats adorable ,positive
5634,5636,5636,the loveliest video  so happy for yallalthough my guy 1324 let marzia sleep too,positive
5635,5637,5637,he looks more and more like his dad thats so amazing,positive
5636,5638,5638,all of you guys look so genuinely happy really amazing to see a man i watched game growing up turn into an awesome father and husband thank you for sharing this part of your life with us ,positive
5637,5639,5639,chunkypie bjrn ,neutral
5638,5640,5640,multilingual baby in the making,neutral
5639,5641,5641,lol he is speaking danish for sure sounds just like danish,positive
5640,5642,5642,bjrn is so cute omg ,positive
5641,5643,5643,this is what boruto should have been,neutral
5642,5644,5644,pass on the mantle of pewdiepie to bjorn when he is 18,neutral
5643,5645,5645,as swede you need to let the child sit in the storller in the winter while the parent have a fika,neutral
5644,5646,5646,you look like a mix of john lennon and jeffery dahmer im not saying that to be rude or say you look bad because you look great im just saying thats what the glasses and hair reminded me of,negative
5645,5647,5647,wait is bjorn japanese,neutral
5646,5648,5648,pewdiepie has become a total cringe now,neutral
5647,5649,5649,4 days ago,neutral
5648,5650,5650,the question is has he watched cocomelon yet lol,positive
5649,5651,5651,pewds has to be the greatest mother of all time,positive
5650,5652,5652,so cute,positive
5651,5653,5653,bjorn when he searches pewdiepie bridge incident ,neutral
5652,5654,5654,please hit up eought and buy a car,neutral
5653,5655,5655,perfect vlog is perfect   i needed this today so relaxing and heartwarming,positive
5654,5656,5656,pewdiepie now has a half swedish half italian japanese citizen baby,negative
5655,5657,5657,i was also there before you even met marzia lol,positive
5656,5658,5658,6 months to 5 years is the best time for kids they are cute and can do stuff they think you are the greatest and they have cute toys and shows to watch with them i loved those years they were the happiest of my life,positive
5657,5659,5659,sooooooooooo cute im crying ur are th best guys,positive
5658,5660,5660,congratulations pewdiepieincrediblem that i see not just you having a baby even in my familylike my sister first time having a baby of all my brother and sister i havebut oki she is little growlike i think 3 or 4 yearsor something like itbut really felicitationfor now you are a moore growing manneed to care a but little baby and her poopoand the cacabut lets not get poop on the faceif you dont like like the flavour of it tzzzzihi,positive
5659,5661,5661,i must reproduce,neutral
5660,5662,5662,made my day ,neutral
5661,5663,5663,literally mini felix  marzia gets 2 felixs   love seeing these sweet and honest family update vlogs ,positive
5662,5664,5664,seeing pewds go from an awkward gamer making lets plays on amnesia to a proud father living his best life brings me a joy i cannot explain,positive
5663,5665,5665,thank you papa pewds for playing ebb in your old lets play days,positive
5664,5666,5666,i cant help but watch these vlogs with the biggest smile on my face im so happy for them all ,positive
5665,5667,5667,these vlogs are really nice,positive
5666,5668,5668,bro why does the sauce in his pasta look like a skull 305,neutral
5667,5669,5669,its really reaaaally settling on that felix is a dad now so happy for you,positive
5668,5670,5670,152 this is so cute ,positive
5669,5671,5671, 620       ,neutral
5670,5672,5672,felix should bring the beard back,neutral
5671,5673,5673,my first time to see pewdiepie but have always know the name pewdiepie,positive
5672,5674,5674,i see marzia in his face so much ,positive
5673,5675,5675,man i feel like the hapi hapi cat whenever you drop one of these vlogs,neutral
5674,5676,5676,zwieback lets goooo,neutral
5675,5677,5677,we are just watching family vlogs at this point but here for the journey none the less,negative
5676,5678,5678,nice russian,positive
5677,5679,5679,bjrn looks english and i cant explain why,neutral
5678,5680,5680,we got to accept that felix is a hero for having responsability of his youtube cannel and his kid at the same time ,neutral
5679,5681,5681,the puke stain on felixs blouse is so real lmaoglad to see merz bjorn you and the dogs are doing well keep up the vlogs we love the small peaks into your life were getting,positive
5680,5682,5682,omg just wait untill he starts getting teeth,neutral
5681,5683,5683,im not crying youre crying you guys deserve the world and im so happy youre happy 3,positive
5682,5684,5684,watching pewds family japanese vlog this is my comfort,neutral
5683,5685,5685,dont know how safe it is that they put him so much online ,positive
5684,5686,5686,it cant get better than this,positive
5685,5687,5687,bjrn theme omg,neutral
5686,5688,5688,the fact that bjrn has felixs eyes crushes my soul in the best way,positive
5687,5689,5689,everyone say mashallah  sooo heartwarming im happy that hes happy,positive
5688,5690,5690,maallah diyin nazar demesin yeenime,neutral
5689,5691,5691,endlich haben auch mal wir deutschen ein schautaut bekommen,neutral
5690,5692,5692,my god i remember ib that was super cool to see all these years later  cant wait to see bjorns lets play with it soon enough ,positive
5691,5693,5693,vilken stt bebis du kommer bli en bra pappa felix lycka till ,neutral
5692,5694,5694,i agree not a fan of the newborn stage at all  it gets sooo much more fun after 3 months and even more after 6 months,positive
5693,5695,5695,baby felix already looks like felix,neutral
5694,5696,5696,i love seeing you and your sweet family ,positive
5695,5697,5697,does bjorn gonna speak italian english swedish and japanese,neutral
5696,5698,5698,punpun and aiko if they had turned out well,neutral
5697,5699,5699,bjorns eyes are so pretty,positive
